Code_ADN	Code	Nind	50%floraison	Nbtalles	Epiaison	Longbrin	Diambrin	LongEpi	DiamEpi	PEpi	P1000	Pgrains	Tutiles	Tsteriles
So-10-20302-01	Pod_60	6	48	5.5	48.8333333333333	236.47	1.606	62.1666666666667	2.55833333333333	81.6666666666667	7.38166666666667	46.265	2.83333333333333	2.16666666666667
So-10-20302-03	Pod_62	8	52	7.375	50.75	236.48	1.4675	52.875	2.335	56.14125	8.8225	23.7725	3.5	3.625
So-10-20327-01	Pod_63	8	49	7.25	49.125	236.49	1.42875	64.5625	2.1225	60.14375	8.29	37.41625	4.5	2.5
So-10-20327-02	Pod_64	8	53	7.125	53	236.50	1.5075	71.75	2.39375	67.75	8.37625	32.0975	3.625	3.625
So-10-20327-03	Pod_65	7	50	11.4285714285714	50.1428571428571	236.51	1.77	62.7857142857143	2.61857142857143	91.5714285714286	9.23	53.27	5.28571428571429	6.28571428571429
So-10-20333-01	Pod_66	8	48.5	10.25	48.875	236.52	1.41125	63.375	2.03875	52.2575	7.21875	29.255	5.125	5.25
So-10-20333-02	Pod_67	8	51	6.375	50.75	236.53	1.55625	77.0625	2.0575	57.8325	8.19125	18.9075	3.75	2.625
So-10-20333-03	Pod_68	7	50	7.57142857142857	49	236.54	1.62428571428571	76.6428571428571	2.39142857142857	83.7142857142857	8.44142857142857	49.4071428571429	3.71428571428571	3.28571428571429
So-10-20333-04	Pod_69	8	51.5	7.25	50.25	236.55	1.48875	61.9375	2.18625	46.5	8.02125	20.80125	4.75	2.125
So-10-20347-01	Pod_71	8	48	11.75	47.625	236.56	1.59625	64.0625	2.36125	64.625	8.22428571428571	38.0614285714286	5.25	6
So-10-20347-02	Pod_72	8	50.5	8.75	49.125	236.57	1.4525	60.25	2.16625	53.75	7.47	30.26125	4.875	4
So-10-20347-03	Pod_73	8	49.5	6.5	49.375	236.58	1.585	68.875	2.405	68.75	7.9525	41.18875	3.375	3.125
So-10-20363-02	Pod_75	8	47.5	10.625	47.125	236.59	1.41125	50.9375	2.0825	56.85375	6.8975	36.1	6.5	4
So-10-56965-01	Pod_77	7	49	8.57142857142857	49.8571428571429	236.60	1.88285714285714	71.9285714285714	2.65285714285714	90.4285714285714	7.92857142857143	57.3071428571429	5.14285714285714	3.28571428571429
So-10-56965-02	Pod_78	8	52	7.125	52.5	236.61	1.3725	62.8125	2.32875	50.625	8.20125	23.34875	3.5	3.25
So-10-56965-03	Pod_79	6	50.5	7.5	50.6666666666667	236.62	1.26	59.75	2.10333333333333	58.3333333333333	7.43333333333333	35.8216666666667	3.33333333333333	4
So-21-1061629-01	Pod_80	8	46	8.625	45.125	236.63	1.39	60.9375	2.35625	70.17875	8.76875	44.5675	4.75	3.75
So-21-1061629-02	Pod_81	8	48	7.25	47.375	236.64	1.32875	56.5	2.0375	45.4325	6.94625	23.245	4.375	2.875
So-21-28371-01	Pod_83	5	49.5	9	49.8333333333333	236.65	1.752	72.9	2.332	72.8	7.68	43.774	3.8	4.6
So-21-28371-04	Pod_86	7	45	9.71428571428571	46.1428571428571	236.66	1.34428571428571	63	2.15142857142857	64.5714285714286	8.68428571428571	41.2357142857143	4.42857142857143	4.42857142857143
So-21-28423-01	Pod_87	8	51	6.75	51	236.67	1.815	63.4375	2.8625	100.625	7.68875	66.3825	3.375	3.375
So-21-28423-02	Pod_88	8	47	8	47.875	236.68	1.3575	59.375	2.37	58.68375	8.3375	29.56	3.125	4.875
So-21-28423-03	Pod_89	7	50	8	48.2857142857143	236.69	1.40428571428571	56.8571428571429	2.18285714285714	57.1428571428571	7.71571428571429	26.1485714285714	5.71428571428571	2.71428571428571
So-21-28425-01	Pod_90	8	52.5	7.25	52.125	236.70	1.46125	69.4375	2.3125	43.24875	7.735	15.055	4	3
So-21-28425-02	Pod_91	6	56.5	6	55.6666666666667	236.71	1.64666666666667	69.4166666666667	2.47666666666667	42.0066666666667	7.394	8.502	2.83333333333333	3.16666666666667
So-21-28425-03	Pod_92	8	50.5	10.75	50.875	236.72	1.4875	61.25	2.0425	58.875	7.605	28.96875	4.75	6.125
So-21-28449-01	Pod_93	7	46	9.57142857142857	46.2857142857143	236.73	1.49571428571429	66	2.11	74.4657142857143	8.35	48.6414285714286	4.42857142857143	4.57142857142857
So-21-28449-02	Pod_94	8	48.5	7.875	49.375	236.74	1.36375	56	2.325	72.66	7.5875	49.9275	3.5	4.5
So-21-28449-04	Pod_96	6	46	6.33333333333333	46.5	236.75	1.26166666666667	53.4166666666667	2.09666666666667	61.78	7.67333333333333	43.61	4.5	2
So-21-29822-01	Pod_97	8	49.5	10.375	49.125	236.76	1.76625	92.125	2.54125	83.875	8.6975	25.9825	5.75	4.375
So-21-29822-02	Pod_98	6	44.5	10.1666666666667	45.1666666666667	236.77	1.53333333333333	75.25	2.05833333333333	53.2966666666667	8.504	27.404	6.5	3.5
So-21-30218-01	Pod_99	8	49.5	8.25	49.375	236.78	1.52875	65.5625	2.29625	63.06	7.935	30.69625	3.875	4.125
So-21-30507-02	Pod_103	8	47	9.75	45.5	242.375	1.5275	63.0625	2.28	76.875	8.0425	50.9375	4.375	5.5
So-6-3189-01	Pod_111	8	50.5	7	50	226.75	1.645	74.875	2.5	64.45375	7.90625	29.27875	3.625	3.25
So-6-3189-02	Pod_112	8	47	9.5	46.875	260.5	1.75125	71.3125	2.13875	67.625	7.98875	36.7275	5.625	3.75
So-6-3189-03	Pod_113	8	53	10.25	53.25	240.75	1.68375	77.125	2.40375	62.25	8.37125	30.61125	5	5.5
So-6-4253-02	Pod_117	8	48	7.5	48.25	219.75	1.38875	74.625	2.08125	51.13625	7	21.3214285714286	4.25	3.25
So-6-51263-01	Pod_120	8	48.5	10.875	48.875	243.375	1.31125	51.1875	2.0775	50.5	8.12875	32.975	5.375	5.25
So-8-11559-03	Pod_124	7	47	9.14285714285714	46	246	1.43285714285714	60	1.92428571428571	54.8128571428571	8.39142857142857	25.2385714285714	5.85714285714286	2.57142857142857
So-8-6858-03	Pod_134	8	49	8.5	48.625	238.75	1.36	67.0625	2.32875	68.635	9.43875	35.17875	4.625	3.875
So-8-7024-02	Pod_136	6	47	7	47	207	1.43666666666667	56.5833333333333	2.255	63.725	8.145	32.3533333333333	4.83333333333333	2.33333333333333
So-8-7024-03	Pod_137	7	45	11.1428571428571	45.2857142857143	238.428571428571	1.69714285714286	59.7142857142857	2.35142857142857	79.5714285714286	8.94571428571428	49.9071428571429	5.57142857142857	5
So-10-20117-01	Pod_54	8	43	10.875	43.375	219.125	1.60375	53.375	2.16125	63.625	8.07875	42.31125	6.125	4.375
So-10-20302-02	Pod_61	8	44	7.125	45.125	235.125	1.4575	56.625	1.99625	63.25	7.485	35.4625	4.75	2.125
So-10-20333-05	Pod_70	8	50	7.375	50.125	234.25	1.30375	59.875	2.13	60.93625	7.9225	36.06125	4.5	2.625
So-10-20363-01	Pod_74	8	46	8.625	46	216.625	1.4075	58.375	2.13625	57.75	8.06125	32.26125	5.5	3.25
So-10-20363-03	Pod_76	8	45.5	7.375	45.625	240.5	1.48	50.625	2.0225	53.0275	8.20875	27.64	5.25	1.875
So-21-1061629-03	Pod_82	8	45	9.875	45.75	242.5	1.5975	60	2.19	71	7.925	42.38125	5.625	4.25
So-21-28371-02	Pod_84	8	45	11.875	46.5714285714286	236.875	1.40125	52.3125	1.99625	45.125	7.4025	22.38375	7.5	3.75
So-21-28371-03	Pod_85	8	49	8.625	49.125	261	1.50375	78.4375	2.09375	48.0425	7.46166666666667	22.235	4.625	3.75
