Code_ADN	Code	Nind	50%floraison	Nbtalles	Epiaison	Longbrin	Diambrin	LongEpi	DiamEpi	PEpi	P1000	Pgrains	Tutiles	Tsteriles
So-21-30507-01	Pod_102	8	55	8.75	55.625	235.75	1.64375	60.625	2.66875	78.29875	8.30875	40.72375	3	5.5
So-21-30522-01	Pod_105	8	59	9.25	58.7142857142857	209.25	1.66625	65.375	2.40125	65.0757142857143	7.87142857142857	34.47	3.125	5.875
So-21-30522-02	Pod_106	8	49.5	12.75	50.375	284.428571428571	1.99857142857143	79.2857142857143	2.61	58.45	7.88	39.4381257680492	4.375	8.25
So-21-30522-03	Pod_107	8	54	9	53	255.357142857143	2.06428571428571	72.7142857142857	3.08857142857143	103.527142857143	8.83571428571429	62.6114285714286	3.125	5.625
So-21-30529-01	Pod_108	8	52	11.125	52.375	252.125	1.64	55.25	2.55625	82.1	8.27125	51.4157142857143	5.125	5.625
So-21-30529-02	Pod_109	7	56	8.71428571428571	57.1428571428571	209.857142857143	1.42285714285714	44	2.23	52.442	6.66714285714286	32.682	3.42857142857143	5.14285714285714
So-21-30529-03	Pod_110	6	53.5	10.3333333333333	56.875	223.75	1.7275	50.5	2.6775	79.87	8.49	52.0466666666667	4	6
So-6-3385-01	Pod_114	7	58	8.85714285714286	60	228.7	1.61714285714286	60.1428571428571	2.42714285714286	74.38	8.11075148809524	39.4381257680492	3	5.71428571428571
So-6-3385-02	Pod_115	4	57.5	10.5	58.5	248.375	1.84	74	2.765	103.155	9.38	65.1	2.75	8.25
So-6-4253-01	Pod_116	4	59.5	16.5	56.75	243.825	1.7275	73.75	2.405	57.5466666666667	8.59666666666667	26.4733333333333	3.75	11
So-6-4452-01	Pod_118	8	54.5	10.5	55	243.75	1.64375	49.5	2.4325	62.5628571428571	6.74428571428571	22.9957142857143	4.125	6.25
So-6-4452-02	Pod_119	7	56	11.5714285714286	55.4285714285714	241.585714285714	1.91	65.7142857142857	2.71571428571429	66.04	7.68666666666667	39.4381257680492	3.14285714285714	8.14285714285714
So-6-51263-02	Pod_121	8	55.5	13.625	55.375	239.6	1.6325	58.25	2.5675	78.28625	8.43428571428571	48.11	5.375	8.125
So-8-11559-01	Pod_122	7	55	13.4285714285714	54.8571428571429	242.057142857143	1.68428571428571	65	2.92571428571429	101.077142857143	8.95714285714286	55.1842857142857	4	9.42857142857143
So-8-11559-02	Pod_123	6	53.5	9.5	55	236.166666666667	1.49166666666667	48	2.065	68.1325	7.028	39.1525	3	6.33333333333333
So-8-6685-01	Pod_129	8	54	15.75	53	233.2	1.79875	61.75	3.025	89.5325	9.53125	49.88125	5	10.125
So-8-6685-02	Pod_130	7	53	12	52.2857142857143	223.142857142857	1.62285714285714	54.7142857142857	2.83714285714286	77.1557142857143	9.25	36.7271428571429	4.28571428571429	7.28571428571429
So-8-6685-03	Pod_131	8	52.5	9.25	52.125	244.875	1.695	53.625	2.83875	81.3883333333333	7.76	43.4833333333333	4.375	4.875
So-8-6858-02	Pod_133	8	47	10.125	46.75	214.142857142857	1.54571428571429	56.1428571428571	2.34285714285714	71.75	6.635	42.08	6	4.5
So-8-7024-01	Pod_135	8	53	10.625	52.75	233.25	1.64625	57.125	2.57125	66.5585714285714	7.21125	42.3685714285714	4.75	5.75
So-8-7291-01	Pod_138	8	56.5	11.75	56.25	246.625	1.87875	64.0625	3.14	106.495714285714	7.78	66.1657142857143	4.125	7.25
So-8-7539-01	Pod_140	6	51	13.1666666666667	51.6666666666667	249.4	1.61	70.8	2.318	72.16	8.476	48.22	4	9
So-8-7539-02	Pod_141	7	53	10.5714285714286	53.7142857142857	253.571428571429	1.55	59.4285714285714	2.24285714285714	72.3775	9.535	31.9783333333333	3.71428571428571	6.57142857142857
So-8-7539-03	Pod_142	7	50.5	12.1428571428571	50.3333333333333	220.142857142857	1.61142857142857	52.4285714285714	2.2	55.29	7.68	24.045	5	6.85714285714286
So-8-7539-04	Pod_143	4	54.5	10.5	54.25	237.25	1.765	68	2.9575	83.3333333333333	8.645	40.685	3.75	7
So-10-20006-01	Pod_48	8	52	10	52.625	263.5	1.965	72.25	2.93	95.6266666666667	8.28	75.12	3.625	6.25
So-10-20006-02	Pod_49	4	56	8.25	57.8	212.3	1.552	56.6	2.496	43.35	8.11075148809524	9.48	2.4	5
So-10-20006-03	Pod_50	8	50.5	10.5	50.875	275.875	1.7675	75.375	2.64125	78.698	8.8675	44.105	4.75	5.375
So-10-20110-02	Pod_52	8	53.5	9.375	53.5	221.75	1.59125	51.75	2.51625	71.4553605188344	8.11075148809524	39.4381257680492	3.5	5.125
So-10-20110-03	Pod_53	8	54.5	8.5	56	278.75	1.67625	67.75	2.555	70.4075	9.2825	42.3625	3.375	4.875
So-10-20117-02	Pod_55	7	57	8.57142857142857	59.5714285714286	229.28	1.91	54.42	3.166	96.5125	8.1325	48.17	3	5.42857142857143
So-10-20117-03	Pod_56	-2	52	10.8068102240896	51.8333333333333	238.333333333333	1.61333333333333	46.5	2.45333333333333	31.43	7.57	14.06	6	6.44345238095238
So-10-20279-01	Pod_57	8	51	13.625	51.25	232.5375	1.79625	58.5	2.75125	66.0185714285714	8.38571428571429	43.39	4.25	9
So-10-20279-02	Pod_58	7	51	11.7142857142857	51.1428571428571	211.714285714286	1.50428571428571	52.7857142857143	2.37285714285714	55.3857142857143	7.25	28.9257142857143	4.85714285714286	6.57142857142857
So-10-20279-03	Pod_59	7	50	8.85714285714286	52.5714285714286	236.142857142857	1.6	56.9285714285714	2.32	50.0228571428571	7.08571428571429	21.88	4	4.57142857142857
So-10-20302-01	Pod_60	8	54.5	8.75	54.5	247.25	2.02285714285714	63.4375	2.685	88.1466666666667	7.69285714285714	39.39	3.5	5.5
So-10-20302-03	Pod_62	8	55	11.5	54.75	237.625	1.84	52.5	2.7175	72.7	9.195	39.41	4.5	6.75
So-10-20327-01	Pod_63	8	56.5	10.375	57.6666666666667	219	1.45625	51.375	2.405	50.82625	8.46375	28.3	2.5	7.25
So-10-20327-02	Pod_64	8	56.5	9.5	56.125	252	1.83625	59.8125	2.705	85.17875	7.83625	42.42625	3.25	6.125
So-10-20327-03	Pod_65	6	56.5	11.6666666666667	56.8333333333333	256.333333333333	1.895	58.1666666666667	2.82666666666667	76.91	10.12	37.6925	4.5	7
So-10-20333-01	Pod_66	7	54	11.7142857142857	53.4285714285714	237.857142857143	1.57857142857143	44.8571428571429	2.00714285714286	40.3475	7.042	19.434	6.42857142857143	5.14285714285714
So-10-20333-02	Pod_67	6	54	9.33333333333333	54.8333333333333	286.166666666667	1.76833333333333	79.8333333333333	2.47166666666667	76.8766666666667	8.285	39.6516666666667	3.83333333333333	5.5
So-10-20333-03	Pod_68	8	50	12	50.125	256.625	1.7675	63.75	2.6675	69.15125	8.97875	41.4	5	6.25
So-10-20333-04	Pod_69	8	57.5	9.25	57.5	255.9625	2.09375	69.65	2.99375	78.19125	8.35	46.2325	4	5.25
So-10-20347-01	Pod_71	6	56.5	8.66666666666667	56.6666666666667	222.833333333333	1.62333333333333	50.1666666666667	2.50166666666667	54.432	7.23833333333333	38.325	3.66666666666667	5.33333333333333
So-10-20347-02	Pod_72	6	52.5	11.5	53.3333333333333	241.733333333333	1.69666666666667	59.5	2.80666666666667	64.576	8.782	37.532	4.33333333333333	7
So-10-20347-03	Pod_73	8	54.5	9.125	56.25	248.125	1.86	66.1125	2.4775	56.3266666666667	5.93333333333333	25.2466666666667	3.5	5.125
So-10-20363-02	Pod_75	6	50	13.6666666666667	50	227.833333333333	1.50833333333333	49.5	2.14	44.8	6.2425	39.4381257680492	6.16666666666667	7.5
So-10-56965-01	Pod_77	8	51.5	9	52.625	257.125	1.80375	68.5	2.73625	76.2	8.11075148809524	39.4381257680492	4	5.25
So-10-56965-02	Pod_78	8	55	10.25	54.875	208	1.75875	51.5	2.97625	70.3233333333333	7.64666666666667	31.286	5.875	4.75
So-10-56965-03	Pod_79	7	57	11.8571428571429	57.5714285714286	221.428571428571	1.52285714285714	50.4285714285714	2.36714285714286	58.0116666666667	8.2275	36.0225	4.42857142857143	7
So-21-1061629-01	Pod_80	8	45.5	10.375	46.125	221.571428571429	1.36857142857143	44.5714285714286	1.82857142857143	28.494	9.0875	13.6875	5.5	4.375
So-21-1061629-02	Pod_81	7	54	16.8571428571429	53	245.628571428571	1.61571428571429	54	2.48571428571429	78.075	8.155	44.41	6.14285714285714	9.57142857142857
So-21-28371-01	Pod_83	6	57	11.5	55.8333333333333	225	1.62833333333333	66	2.485	72.2983333333333	8.14733333333333	31.1916666666667	4.33333333333333	7
So-21-28371-04	Pod_86	7	55	10.1428571428571	55.4285714285714	233.166666666667	1.55	61.1666666666667	2.33833333333333	52.702	7.516	28.194	4.85714285714286	4.42857142857143
So-21-28423-01	Pod_87	7	58	10.8571428571429	58.8571428571429	241.857142857143	2.11142857142857	50.0714285714286	2.67714285714286	72.735	6.73666666666667	36.1116666666667	4.71428571428571	6
So-21-28423-02	Pod_88	7	53	10.7142857142857	54.7142857142857	236.142857142857	2.00714285714286	56.2142857142857	2.86	76.3771428571429	8.29428571428571	45.0071428571429	3.14285714285714	7.28571428571429
So-21-28423-03	Pod_89	8	56	13.75	55.375	260.55	1.915	55.875	3.07625	66.5975	7.86625	34.65375	6.25	7.625
So-21-28425-01	Pod_90	7	54	9.42857142857143	55.2857142857143	236.571428571429	1.63857142857143	53	2.59857142857143	54.1742857142857	7.43285714285714	33.4014285714286	3.85714285714286	5.28571428571429
So-21-28425-02	Pod_91	7	59	9.85714285714286	61	267.928571428571	2.11142857142857	71.7285714285714	3.59714285714286	112.902857142857	8.61	58.6342857142857	3	6.57142857142857
So-21-28425-03	Pod_92	8	56	10	56.625	267.625	1.86625	64.5	2.79125	94.6042857142857	8.88857142857143	41.8914285714286	3.375	6.75
So-21-28449-01	Pod_93	4	52	9.5	52.25	225.25	1.6775	47.875	2.3	55.3225	7.185	35.11	3.75	5.75
So-21-28449-02	Pod_94	8	51.5	11	51.875	229.5625	1.5775	50	2.7025	68.53375	8.4	36.57625	5.5	5
So-21-28449-04	Pod_96	6	49.5	13.3333333333333	50	214.4	1.52	54.5	2.534	72.345	8.152	34.948	6	7.66666666666667
So-21-29822-01	Pod_97	8	56.5	11.5	57.625	283.5	1.86	91.125	2.9375	101.76	8.92875	49.5071428571429	4.25	7.375
So-21-29822-02	Pod_98	8	54	9.75	54.25	285	1.80142857142857	85.5714285714286	2.81714285714286	64.9475	9.67428571428571	39.3975	3.25	6.625
So-21-30218-01	Pod_99	8	53.5	9	53.375	242.771428571429	2.23375	62.6625	3.16	71.4553605188344	8.11075148809524	39.4381257680492	3	5.75
So-21-30507-02	Pod_103	7	48	12.4285714285714	49.8571428571429	238.285714285714	1.60142857142857	56.6428571428571	2.13428571428571	70.2899099559355	7.63195580726092	33.84	6	6.28571428571429
So-6-3189-01	Pod_111	7	59	8.85714285714286	59.5714285714286	205	1.79571428571429	60.7142857142857	2.83428571428571	65.635	7.33	38.1684663211482	2.57142857142857	6
So-6-3189-02	Pod_112	7	53	12	55.8571428571429	254.642857142857	1.93428571428571	69.3333333333333	2.68	71.69	7.63195580726092	38.1684663211482	4.28571428571429	7.85714285714286
So-6-3189-03	Pod_113	8	59	13.625	58.875	251.0875	1.96625	71.5	2.85125	47.175	6.49	38.1684663211482	3.75	9.25
So-6-4253-02	Pod_117	5	51	9	51.6	227	1.5925	67	2.1525	49.855	6.23	38.1684663211482	4.4	4.2
So-6-51263-01	Pod_120	-2	63.6813071646341	11.0922743301046	63.9743823043699	262.312591009727	1.78597904643946	58.8659570539344	2.63954510108159	70.2899099559355	7.63195580726092	38.1684663211482	4.69623348577236	6.21881903903388
So-8-11559-03	Pod_124	8	49	10.5	50.75	242	1.67428571428571	60.7142857142857	2.45857142857143	48.96	8.7	47.16	4.875	5.125
So-8-6858-03	Pod_134	8	53	12.5	55	249.025	1.75875	62.2625	2.58	78.8	8.25	34.89	4.625	7.875
So-8-7024-02	Pod_136	8	50	9.75	49.875	253.5	1.8325	60.75	2.56	70.2899099559355	7.63195580726092	38.1684663211482	5.25	4.375
So-8-7024-03	Pod_137	6	51.5	12.6666666666667	51.8333333333333	221.466666666667	1.655	51.8333333333333	2.295	52.0075	6.68	38.1684663211482	6	6.66666666666667
So-10-20117-01	Pod_54	8	49	12.75	48.625	212.25	1.62	53	2.24125	70.2899099559355	7.63195580726092	38.1684663211482	6.25	6.5
So-10-20302-02	Pod_61	6	52	8.66666666666667	53.8333333333333	209.833333333333	1.44	56.6666666666667	2.12333333333333	70.2899099559355	7.63195580726092	38.1684663211482	3.83333333333333	4.16666666666667
So-10-20333-05	Pod_70	8	50.5	9.625	50	251.875	1.55875	67.125	2.48875	87.9775	8.82	38.1684663211482	3.875	5.625
So-10-20363-01	Pod_74	7	52	11.1428571428571	51	232.985714285714	1.61285714285714	53.1428571428571	2.34714285714286	39.66	7.63195580726092	38.1684663211482	4.85714285714286	6.28571428571429
So-10-20363-03	Pod_76	8	55	8.5	56.125	233	1.50428571428571	49.5714285714286	2.43428571428571	34	7.08	15.41	4	4.875
So-21-1061629-03	Pod_82	8	48	11.5	47.25	235.75	1.46875	54.8125	2.1275	27.145	8.125	14.5275	7	4.5
So-21-28371-02	Pod_84	7	51	15.2857142857143	50.8571428571429	224.342857142857	1.58285714285714	49.1428571428571	2.45714285714286	70.2899099559355	7.63195580726092	38.1684663211482	5.71428571428571	9
So-21-28371-03	Pod_85	8	54	9.5	54	241.525	1.76375	66.2625	2.6375	85.33	8.725	49.5225	4.75	4.875
